Darwin|130.84,-12.46,37|2019-09-06T14:44:27Z|Sunny|+26.9|1009.9|18.0                                |
Tignes|6.92,45.5,3747|2013-12-30T09:49:01Z|Rain|+12.1|994.3|88.0                                    |
Sydney|151.21,-33.87,19|2032-02-25T18:50:33Z|Sunny|+20.7|1015.4|44.0                                |
Juneau|-134.42,58.3,17|2026-10-22T13:15:40Z|Rain|+7.9|1019.7|67.0                                   |
Marseille|5.38,43.3,12|2019-08-17T15:41:21Z|Sunny|+20.4|1016.6|53.0                                 |
Lyon|4.85,45.75,213|2015-01-31T17:59:41Z|Rain|+12.5|989.2|74.0                                      |
Toulouse|1.44,43.6,150|2004-02-19T22:18:38Z|Sunny|+12.9|1015.5|81.0                                 |
Paris|2.35,48.85,35|2013-10-26T12:30:00Z|Rain|+8.9|1014.9|70.0                                      |
San Fransisco|-122.42,37.77,16|2028-10-19T23:39:11Z|Rain|+12.7|1014.6|83.0                          |
Montreal|-73.59,45.51,35|2005-09-01T10:14:31Z|Sunny|+0.6|1002.1|58.0                                |
Darwin|130.84,-12.46,37|2022-03-20T14:04:25Z|Sunny|+31.0|1030.3|14.0                                |
Tignes|6.92,45.5,3747|2019-02-06T08:57:23Z|Rain|+12.5|976.6|82.0                                    |
Sydney|151.21,-33.87,19|2029-02-16T23:59:43Z|Sunny|+19.2|1006.1|57.0                                |
Juneau|-134.42,58.3,17|2025-09-07T19:08:53Z|Rain|+15.3|1010.0|88.0                                  |
Marseille|5.38,43.3,12|2015-12-07T19:38:43Z|Sunny|+16.0|1020.4|30.0                                 |
Lyon|4.85,45.75,213|2025-03-07T06:46:00Z|Rain|+13.1|1003.9|90.0                                     |
Toulouse|1.44,43.6,150|2024-03-04T13:48:51Z|Sunny|+13.7|1022.8|85.0                                 |
Paris|2.35,48.85,35|2043-01-28T09:42:25Z|Rain|+12.2|1014.4|67.0                                     |
San Fransisco|-122.42,37.77,16|2006-04-01T14:14:13Z|Rain|+11.4|999.0|74.0                           |
Montreal|-73.59,45.51,35|2025-11-08T16:54:02Z|Rain|+6.7|1035.2|71.0                                 |
Darwin|130.84,-12.46,37|2000-09-03T12:59:14Z|Sunny|+22.4|994.3|5                                    |
Tignes|6.92,45.5,3747|2013-02-13T16:41:46Z|Sunny|+17.9|994.5|38.0                                   |
Sydney|151.21,-33.87,19|2015-04-03T23:45:23Z|Sunny|+18.8|1034.9|68.0                                |
Juneau|-134.42,58.3,17|2049-10-25T01:47:23Z|Rain|+9.6|1013.2|90.0                                   |
Marseille|5.38,43.3,12|2037-07-03T09:02:59Z|Sunny|+24.2|963.9|58.0                                  |
Lyon|4.85,45.75,213|2047-12-24T08:57:21Z|Sunny|+19.4|1021.7|46.0                                    |
Toulouse|1.44,43.6,150|2045-03-22T15:24:38Z|Sunny|+14.6|1018.4|67.0                                 |
Paris|2.35,48.85,35|2006-09-23T01:50:35Z|Sunny|+20.0|1017.1|67.0                                    |
San Fransisco|-122.42,37.77,16|2006-11-26T03:02:16Z|Rain|+7.0|1012.5|73.0                           |
Montreal|-73.59,45.51,35|2005-01-26T14:59:29Z|Snow|+2.7|1011.9|90.0                                 |
Darwin|130.84,-12.46,37|2019-05-31T08:37:43Z|Sunny|+16.8|988.7|24.0                                 |
Tignes|6.92,45.5,3747|2048-10-08T23:07:06Z|Sunny|+10.3|1025.3|42.0                                  |
Sydney|151.21,-33.87,19|2039-05-17T14:05:48Z|Rain|+23.9|1031.6|85.0                                 |
Juneau|-134.42,58.3,17|2016-01-05T21:19:52Z|Snow|+0.3|999.5|90.0                                    |
Marseille|5.38,43.3,12|2036-03-19T15:22:38Z|Sunny|+12.7|1025.1|51.0                                 |
Lyon|4.85,45.75,213|2048-08-28T23:28:56Z|Sunny|+22.3|1010.9|50.0                                    |
Toulouse|1.44,43.6,150|2006-08-01T11:29:06Z|Sunny|+26.1|1002.8|40.0                                 |
Paris|2.35,48.85,35|2002-04-18T04:27:30Z|Rain|+12.4|1009.9|70.0                                     |
San Fransisco|-122.42,37.77,16|2017-03-15T02:28:26Z|Sunny|+17.2|1012.7|83.0                         |
Montreal|-73.59,45.51,35|2022-12-25T04:53:03Z|Snow|+0.3|1040.3|90.0                                 |
Darwin|130.84,-12.46,37|2029-06-06T14:17:59Z|Sunny|+22.1|1018.3|15.0                                |
Tignes|6.92,45.5,3747|2018-12-27T08:17:25Z|Rain|+19.3|1013.9|71.0                                   |
Sydney|151.21,-33.87,19|2003-10-18T23:47:23Z|Sunny|+17.6|1020.3|66.0                                |
Juneau|-134.42,58.3,17|2011-08-27T17:49:18Z|Snow|+3.2|1019.4|90.0                                   |
Marseille|5.38,43.3,12|2039-07-02T02:36:28Z|Sunny|+25.1|1012.6|67.0                                 |
Lyon|4.85,45.75,213|2037-10-19T23:10:39Z|Rain|+13.8|1018.1|73.0                                     |
Toulouse|1.44,43.6,150|2032-07-10T14:40:51Z|Sunny|+14.7|1041.0|45.0                                 |
Paris|2.35,48.85,35|2030-03-03T22:05:41Z|Sunny|+14.5|998.8|33.0                                     |
San Fransisco|-122.42,37.77,16|2049-04-26T11:08:30Z|Rain|+17.2|1043.5|80.0                          |
Montreal|-73.59,45.51,35|2038-01-18T15:42:59Z|Rain|+9.6|1010.8|67.0                                 |
Darwin|130.84,-12.46,37|2000-11-10T14:45:25Z|Sunny|+28.8|1021.5|20.0                                |
Tignes|6.92,45.5,3747|2030-03-25T00:03:18Z|Rain|+11.2|989.8|91.0                                    |
Sydney|151.21,-33.87,19|2007-09-06T18:57:49Z|Sunny|+9.2|1035.4|78.0                                 |
Juneau|-134.42,58.3,17|2031-02-01T00:11:09Z|Snow|-3.7|1002.5|92.0                                   |
Marseille|5.38,43.3,12|2045-06-11T03:01:41Z|Sunny|+18.8|1010.3|68.0                                 |
Lyon|4.85,45.75,213|2028-08-25T12:01:50Z|Sunny|+21.4|1012.4|73.0                                    |
Toulouse|1.44,43.6,150|2036-08-28T15:25:32Z|Sunny|+19.0|1018.4|74.0                                 |
Paris|2.35,48.85,35|2016-09-28T07:24:22Z|Rain|+14.6|995.1|76.0                                      |
San Fransisco|-122.42,37.77,16|2013-07-04T08:40:51Z|Sunny|+17.2|1049.7|57.0                         |
Montreal|-73.59,45.51,35|2007-02-02T05:28:19Z|Sunny|+3.9|1020.7|58.0                                |
Darwin|130.84,-12.46,37|2036-09-24T15:01:47Z|Sunny|+19.7|1008.8|13.0                                |
Tignes|6.92,45.5,3747|2002-04-07T20:46:22Z|Rain|+16.4|1030.7|74.0                                   |
Sydney|151.21,-33.87,19|2044-06-17T08:27:45Z|Rain|+17.0|1002.6|85.0                                 |
Juneau|-134.42,58.3,17|2006-03-06T12:23:27Z|Sunny|-4.4|1031.3|71.0                                  |
Marseille|5.38,43.3,12|2013-04-15T09:00:11Z|Sunny|+16.8|1020.5|65.0                                 |
Lyon|4.85,45.75,213|2004-12-22T14:55:07Z|Rain|+15.2|1007.0|81.0                                     |
Toulouse|1.44,43.6,150|2000-03-12T12:54:53Z|Rain|+14.0|1012.3|79.0                                  |
Paris|2.35,48.85,35|2036-03-19T02:49:35Z|Rain|+13.0|980.8|70.0                                      |
San Fransisco|-122.42,37.77,16|2019-09-01T22:14:34Z|Sunny|+17.8|1023.4|52.0                         |
Montreal|-73.59,45.51,35|2042-09-27T05:58:54Z|Sunny|+7.8|1017.0|62.0                                |
Darwin|130.84,-12.46,37|2015-03-03T13:16:43Z|Sunny|+32.2|1015.0|20.0                                |
Tignes|6.92,45.5,3747|2011-10-16T18:57:20Z|Rain|+10.7|1013.5|72.0                                   |
Sydney|151.21,-33.87,19|2009-06-14T12:11:21Z|Rain|+15.2|1034.7|85.0                                 |
Juneau|-134.42,58.3,17|2020-07-03T21:13:01Z|Sunny|+9.9|1018.6|61.0                                  |
Marseille|5.38,43.3,12|2017-01-12T17:24:25Z|Sunny|+15.5|1015.8|46.0                                 |
Lyon|4.85,45.75,213|2046-06-17T18:40:21Z|Sunny|+19.8|1006.3|33.0                                    |
Toulouse|1.44,43.6,150|2037-06-17T21:39:23Z|Sunny|+25.8|1030.6|57.0                                 |
Paris|2.35,48.85,35|2018-10-21T05:55:28Z|Rain|+8.5|997.3|86.0                                       |
San Fransisco|-122.42,37.77,16|2002-03-10T16:07:14Z|Rain|+9.5|996.4|81.0                            |
Montreal|-73.59,45.51,35|2020-10-28T22:00:43Z|Rain|+9.3|1012.2|98.0                                 |
Darwin|130.84,-12.46,37|2032-01-29T04:43:45Z|Sunny|+32.3|1026.2|12.0                                |
Tignes|6.92,45.5,3747|2024-04-21T06:47:53Z|Rain|+12.8|1001.0|80.0                                   |
Sydney|151.21,-33.87,19|2026-04-26T23:52:38Z|Sunny|+22.8|998.8|71.0                                 |
Juneau|-134.42,58.3,17|2036-04-18T18:35:15Z|Sunny|+5.5|1014.7|71.0                                  |
Marseille|5.38,43.3,12|2037-06-13T17:37:56Z|Sunny|+15.5|990.3|45.0                                  |
Lyon|4.85,45.75,213|2033-01-15T13:42:39Z|Rain|+8.0|1003.1|94.0                                      |
Toulouse|1.44,43.6,150|2029-12-21T16:25:13Z|Rain|+14.2|1001.5|84.0                                  |
Paris|2.35,48.85,35|2030-04-12T21:02:59Z|Sunny|+8.8|1014.5|38.0                                     |
San Fransisco|-122.42,37.77,16|2004-08-31T20:24:32Z|Sunny|+18.1|985.0|45.0                          |
Montreal|-73.59,45.51,35|2021-12-30T17:41:27Z|Rain|+9.1|1004.5|74.0                                 |
Darwin|130.84,-12.46,37|2004-07-14T22:10:22Z|Sunny|+19.3|1006.4|14.0                                |
Tignes|6.92,45.5,3747|2003-09-02T22:32:17Z|Sunny|+21.7|1007.4|66.0                                  |
Sydney|151.21,-33.87,19|2017-03-18T14:53:24Z|Sunny|+17.1|1013.3|45.0                                |
Juneau|-134.42,58.3,17|2007-05-27T23:56:23Z|Sunny|+0.8|1015.6|69.0                                  |
Marseille|5.38,43.3,12|2029-12-27T00:24:20Z|Sunny|+16.8|1003.8|64.0                                 |
Lyon|4.85,45.75,213|2043-11-08T12:52:23Z|Sunny|+10.1|1024.9|73.0                                    |
Toulouse|1.44,43.6,150|2047-04-20T01:41:45Z|Sunny|+9.7|1033.7|78.0                                  |
Paris|2.35,48.85,35|2009-07-19T05:30:38Z|Sunny|+19.5|993.9|28.0                                     |
San Fransisco|-122.42,37.77,16|2034-06-09T04:33:26Z|Sunny|+18.3|1020.1|50.0                         |
Montreal|-73.59,45.51,35|2003-01-02T23:58:26Z|Rain|+11.2|1007.6|73.0                                |
Darwin|130.84,-12.46,37|2036-10-02T22:30:49Z|Sunny|+16.5|1005.9|17.0                                |
Tignes|6.92,45.5,3747|2036-10-14T01:35:55Z|Sunny|+9.1|1013.4|68.0                                   |
Sydney|151.21,-33.87,19|2008-03-14T01:02:37Z|Sunny|+20.3|1043.3|90.0                                |
Juneau|-134.42,58.3,17|2034-08-28T23:20:16Z|Snow|+4.9|1000.4|87.0                                   |
Marseille|5.38,43.3,12|2006-06-13T22:37:30Z|Sunny|+24.7|1034.9|32.0                                 |
Lyon|4.85,45.75,213|2031-12-23T09:14:28Z|Sunny|+13.5|1005.3|76.0                                    |
Toulouse|1.44,43.6,150|2026-12-12T16:38:23Z|Sunny|+11.8|1020.1|29.0                                 |
Paris|2.35,48.85,35|2025-12-17T09:21:55Z|Rain|+16.5|971.9|86.0                                      |
San Fransisco|-122.42,37.77,16|2006-02-01T09:53:47Z|Rain|+14.4|1017.8|78.0                          |
Montreal|-73.59,45.51,35|2008-05-29T22:11:47Z|Rain|+10.8|1004.5|83.0                                |
Darwin|130.84,-12.46,37|2030-04-22T16:22:26Z|Sunny|+33.4|1015.2|23.0                                |
Tignes|6.92,45.5,3747|2025-11-20T06:58:34Z|Rain|+8.8|1016.0|67.0                                    |
Sydney|151.21,-33.87,19|2021-03-26T20:11:16Z|Sunny|+23.9|1019.1|85.0                                |
Juneau|-134.42,58.3,17|2027-08-19T12:19:30Z|Snow|+1.7|992.0|90.0                                    |
Marseille|5.38,43.3,12|2021-01-14T00:26:33Z|Sunny|+17.9|1039.1|94.0                                 |
Lyon|4.85,45.75,213|2047-05-27T10:45:09Z|Sunny|+11.4|1016.9|64.0                                    |
Toulouse|1.44,43.6,150|2036-08-03T11:57:55Z|Sunny|+21.7|1037.4|57.0                                 |
Paris|2.35,48.85,35|2044-06-18T16:29:09Z|Sunny|+24.1|1022.1|43.0                                    |
San Fransisco|-122.42,37.77,16|2039-08-16T00:10:10Z|Sunny|+31.7|1042.6|40.0                         |
Montreal|-73.59,45.51,35|2049-01-23T12:41:29Z|Rain|+7.8|1023.9|75.0                                 |
Darwin|130.84,-12.46,37|2006-01-03T04:13:21Z|Sunny|+36.0|1002.2|20.0                                |
Tignes|6.92,45.5,3747|2039-11-05T09:40:54Z|Rain|+6.2|1035.9|83.0                                    |
Sydney|151.21,-33.87,19|2031-09-12T06:58:08Z|Rain|+20.6|1011.3|82.0                                 |
Juneau|-134.42,58.3,17|2002-12-29T18:26:15Z|Rain|+1.7|985.7|71.0                                    |
Marseille|5.38,43.3,12|2008-09-03T19:55:47Z|Rain|+19.2|995.2|92.0                                   |
Lyon|4.85,45.75,213|2014-11-17T13:04:20Z|Rain|+21.8|1017.9|66.0                                     |
Toulouse|1.44,43.6,150|2044-01-24T02:06:56Z|Sunny|+16.2|1020.8|84.0                                 |
Paris|2.35,48.85,35|2035-02-06T15:41:17Z|Sunny|+13.2|1024.3|67.0                                    |
San Fransisco|-122.42,37.77,16|2027-08-18T09:58:23Z|Rain|+18.6|983.6|79.0                           |
Montreal|-73.59,45.51,35|2026-03-10T00:38:48Z|Sunny|-2.5|1013.7|73.0                                |
Darwin|130.84,-12.46,37|2009-06-17T08:15:31Z|Sunny|+29.2|1019.7|30.0                                |
Tignes|6.92,45.5,3747|2022-05-08T07:17:18Z|Sunny|+21.1|1001.9|63.0                                  |
Sydney|151.21,-33.87,19|2000-12-15T22:48:54Z|Sunny|+15.1|1020.7|53.0                                |
Juneau|-134.42,58.3,17|2011-10-26T03:33:41Z|Snow|+3.4|998.0|90.0                                    |
Marseille|5.38,43.3,12|2013-03-31T00:44:56Z|Sunny|+10.9|1030.2|54.0                                 |
Lyon|4.85,45.75,213|2002-03-17T19:57:38Z|Sunny|+11.0|1024.2|55.0                                    |
Toulouse|1.44,43.6,150|2032-08-19T00:05:38Z|Sunny|+22.6|1049.0|71.0                                 |
Paris|2.35,48.85,35|2010-07-28T12:10:16Z|Sunny|+23.3|979.0|45.0                                     |
San Fransisco|-122.42,37.77,16|2044-04-06T08:46:54Z|Sunny|+6.7|1023.7|76.0                          |
Montreal|-73.59,45.51,35|2035-10-31T02:46:46Z|Rain|+4.1|1030.9|94.0                                 |
Darwin|130.84,-12.46,37|2009-07-26T13:26:56Z|Sunny|+20.2|993.6|16.0                                 |
Tignes|6.92,45.5,3747|2038-09-15T23:34:35Z|Sunny|+24.3|1020.1|67.0                                  |
Sydney|151.21,-33.87,19|2000-07-31T08:11:17Z|Sunny|+11.4|994.1|63.0                                 |
Juneau|-134.42,58.3,17|2002-09-10T09:11:30Z|Sunny|+2.9|980.6|65.0                                   |
Marseille|5.38,43.3,12|2022-07-08T01:27:24Z|Sunny|+21.7|1002.6|58.0                                 |
Lyon|4.85,45.75,213|2025-01-21T14:05:13Z|Sunny|+17.4|1019.3|74.0                                    |
Toulouse|1.44,43.6,150|2048-11-03T11:16:02Z|Rain|+16.7|1010.6|74.0                                  |
Paris|2.35,48.85,35|2049-07-17T01:35:00Z|Sunny|+14.6|1042.6|54.0                                    |
San Fransisco|-122.42,37.77,16|2038-08-06T13:08:37Z|Sunny|+27.9|1016.6|56.0                         |
Montreal|-73.59,45.51,35|2031-09-29T01:28:47Z|Sunny|+18.8|1018.0|76.0                               |
Darwin|130.84,-12.46,37|2023-05-08T14:15:25Z|Sunny|+14.3|1018.9|16.0                                |
Tignes|6.92,45.5,3747|2015-02-14T00:39:45Z|Rain|+12.7|1023.8|81.0                                   |
Sydney|151.21,-33.87,19|2034-09-09T06:14:18Z|Rain|+17.1|1007.1|65.0                                 |
Juneau|-134.42,58.3,17|2015-02-21T18:47:04Z|Sunny|+6.9|1043.9|75.0                                  |
Marseille|5.38,43.3,12|2048-08-05T01:06:18Z|Sunny|+23.9|1044.1|54.0                                 |
Lyon|4.85,45.75,213|2012-01-31T20:29:59Z|Rain|+13.7|1003.9|96.0                                     |
Toulouse|1.44,43.6,150|2007-07-28T11:39:28Z|Sunny|+22.0|1017.3|70.0                                 |
Paris|2.35,48.85,35|2009-07-12T19:52:09Z|Sunny|+16.0|1011.1|68.0                                    |
San Fransisco|-122.42,37.77,16|2047-07-27T01:05:21Z|Sunny|+23.5|1025.2|81.0                         |
Montreal|-73.59,45.51,35|2014-08-10T02:28:30Z|Sunny|+6.5|999.1|57.0                                 |
Darwin|130.84,-12.46,37|2021-12-09T10:40:30Z|Sunny|+33.1|998.1|13.0                                 |
Tignes|6.92,45.5,3747|2026-05-06T10:35:05Z|Rain|+15.5|993.4|95.0                                    |
Sydney|151.21,-33.87,19|2010-02-21T20:19:38Z|Sunny|+23.9|1026.9|49.0                                |
Juneau|-134.42,58.3,17|2041-02-20T06:43:11Z|Rain|+3.7|1012.3|72.0                                   |
Marseille|5.38,43.3,12|2037-06-07T21:31:47Z|Rain|+21.0|1003.9|82.0                                  |
Lyon|4.85,45.75,213|2049-04-10T11:58:46Z|Rain|+13.1|1004.3|77.0                                     |
Toulouse|1.44,43.6,150|2013-09-19T17:10:40Z|Sunny|+27.0|1021.7|71.0                                 |
Paris|2.35,48.85,35|2001-11-06T16:24:05Z|Rain|+19.7|1034.8|66.0                                     |
San Fransisco|-122.42,37.77,16|2035-07-20T22:48:46Z|Sunny|+23.8|1017.2|53.0                         |
Montreal|-73.59,45.51,35|2047-03-12T17:16:16Z|Sunny|+4.8|1010.1|54.0                                |
Darwin|130.84,-12.46,37|2043-01-18T20:04:31Z|Sunny|+34.2|1058.1|24.0                                |
Tignes|6.92,45.5,3747|2006-01-19T05:18:26Z|Sunny|+18.0|1004.0|52.0                                  |
Sydney|151.21,-33.87,19|2005-10-09T21:39:57Z|Sunny|+12.9|1029.5|86.0                                |
Juneau|-134.42,58.3,17|2029-09-13T15:43:22Z|Sunny|+10.9|1019.6|80.0                                 |
Marseille|5.38,43.3,12|2023-05-08T19:10:15Z|Rain|+11.2|981.5|81.0                                   |
Lyon|4.85,45.75,213|2023-05-26T23:31:20Z|Rain|+13.0|1015.9|70.0                                     |
Toulouse|1.44,43.6,150|2006-06-19T11:53:55Z|Sunny|+22.9|1020.7|62.0                                 |
Paris|2.35,48.85,35|2028-10-01T02:57:44Z|Sunny|+20.8|1019.5|48.0                                    |
San Fransisco|-122.42,37.77,16|2039-10-17T21:19:16Z|Rain|+17.4|997.4|74.0                           |
Montreal|-73.59,45.51,35|2039-03-18T10:59:26Z|Rain|+11.5|1031.6|84.0                                |
Darwin|130.84,-12.46,37|2005-01-14T20:13:12Z|Sunny|+23.5|992.0|33.0                                 |
Tignes|6.92,45.5,3747|2042-05-11T16:43:21Z|Rain|+13.2|1001.5|84.0                                   |
Sydney|151.21,-33.87,19|2005-07-20T02:58:14Z|Sunny|+18.2|1018.7|52.0                                |
Juneau|-134.42,58.3,17|2015-11-06T09:28:54Z|Rain|+7.6|1015.0|73.0                                   |
Marseille|5.38,43.3,12|2049-06-16T06:10:34Z|Sunny|+11.7|1024.3|54.0                                 |
Lyon|4.85,45.75,213|2022-03-11T15:48:02Z|Rain|+15.8|988.6|74.0                                      |
Toulouse|1.44,43.6,150|2048-04-19T20:42:47Z|Sunny|+15.7|1014.8|74.0                                 |
Paris|2.35,48.85,35|2031-05-02T16:43:21Z|Sunny|+11.7|1003.7|72.0                                    |
San Fransisco|-122.42,37.77,16|2039-09-25T17:53:30Z|Sunny|+22.7|1009.9|42.0                         |
Montreal|-73.59,45.51,35|2014-05-24T01:30:53Z|Rain|+8.2|1035.8|93.0                                 |
Darwin|130.84,-12.46,37|2024-08-11T04:00:33Z|Sunny|+18.9|985.2|25.0                                 |
Tignes|6.92,45.5,3747|2011-01-31T01:37:55Z|Rain|+10.2|1006.4|69.0                                   |
Sydney|151.21,-33.87,19|2003-10-16T09:03:53Z|Sunny|+11.5|980.8|54.0                                 |
Juneau|-134.42,58.3,17|2005-08-31T21:10:24Z|Sunny|+6.2|1029.3|62.0                                  |
Marseille|5.38,43.3,12|2008-10-10T20:45:54Z|Rain|+12.4|981.2|89.0                                   |
Lyon|4.85,45.75,213|2018-08-22T04:41:27Z|Sunny|+14.4|1020.4|62.0                                    |
Toulouse|1.44,43.6,150|2034-11-10T04:27:56Z|Sunny|+10.1|1042.9|72.0                                 |
Paris|2.35,48.85,35|2049-03-12T12:00:00Z|Rain|+10.1|998.4|89.0                                      |
San Fransisco|-122.42,37.77,16|2017-10-07T00:39:22Z|Rain|+13.5|1000.1|65.0                          |
Montreal|-73.59,45.51,35|2025-10-27T18:04:33Z|Sunny|+6.6|1001.8|38.0                                |
Darwin|130.84,-12.46,37|2016-08-08T00:14:06Z|Sunny|+19.0|1023.0|24.0                                |
Tignes|6.92,45.5,3747|2016-03-26T10:17:27Z|Rain|+11.5|978.9|76.0                                    |
Sydney|151.21,-33.87,19|2034-09-03T16:32:02Z|Sunny|+13.3|1027.3|48.0                                |
Juneau|-134.42,58.3,17|2043-07-16T09:52:55Z|Rain|+14.8|988.6|74.0                                   |
Marseille|5.38,43.3,12|2004-07-21T04:47:31Z|Sunny|+22.0|1028.3|48.0                                 |
Lyon|4.85,45.75,213|2007-12-03T00:23:57Z|Rain|+12.4|1012.1|85.0                                     |
Toulouse|1.44,43.6,150|2010-04-24T15:55:49Z|Rain|+17.0|1016.0|81.0                                  |
Paris|2.35,48.85,35|2002-09-30T10:12:55Z|Sunny|+19.4|996.1|50.0                                     |
San Fransisco|-122.42,37.77,16|2047-08-01T06:00:13Z|Sunny|+15.6|1030.1|53.0                         |
Montreal|-73.59,45.51,35|2041-05-31T09:47:30Z|Rain|+7.7|1005.8|80.0                                 |
Darwin|130.84,-12.46,37|2013-09-28T18:10:50Z|Sunny|+20.1|1032.5|24.0                                |
Tignes|6.92,45.5,3747|2027-07-11T03:16:56Z|Sunny|+12.4|1021.3|30.0                                  |
Sydney|151.21,-33.87,19|2013-04-11T14:25:09Z|Rain|+24.6|989.0|74.0                                  |
Juneau|-134.42,58.3,17|2048-11-21T15:30:38Z|Snow|-0.7|983.3|88.0                                    |
Marseille|5.38,43.3,12|2004-03-13T00:57:50Z|Sunny|+15.1|1014.8|61.0                                 |
Lyon|4.85,45.75,213|2000-11-30T07:37:53Z|Rain|+16.2|1013.7|82.0                                     |
Toulouse|1.44,43.6,150|2036-04-06T06:38:24Z|Rain|+16.9|1021.1|82.0                                  |
Paris|2.35,48.85,35|2011-09-13T11:14:35Z|Sunny|+22.3|1018.9|49.0                                    |
San Fransisco|-122.42,37.77,16|2005-01-05T12:00:35Z|Rain|+19.6|1029.9|87.0                          |
Montreal|-73.59,45.51,35|2027-06-14T20:09:54Z|Rain|+13.1|989.7|80.0                                 |
Darwin|130.84,-12.46,37|2004-08-09T10:03:20Z|Sunny|+21.3|1006.3|34.0                                |
Tignes|6.92,45.5,3747|2004-07-31T06:19:31Z|Sunny|+23.4|994.4|70.0                                   |
Sydney|151.21,-33.87,19|2027-01-30T05:08:52Z|Sunny|+23.2|1010.8|46.0                                |
Juneau|-134.42,58.3,17|2003-07-31T02:25:35Z|Sunny|+1.4|1013.0|63.0                                  |
Marseille|5.38,43.3,12|2043-02-05T20:29:18Z|Sunny|+12.7|1015.3|69.0                                 |
Lyon|4.85,45.75,213|2016-02-18T16:46:31Z|Rain|+18.3|1016.7|88.0                                     |
Toulouse|1.44,43.6,150|2022-11-11T00:45:49Z|Rain|+10.5|1008.7|84.0                                  |
Paris|2.35,48.85,35|2047-11-17T11:53:51Z|Sunny|+11.6|1021.4|64.0                                    |
San Fransisco|-122.42,37.77,16|2033-11-24T18:58:42Z|Rain|+19.1|1005.1|76.0                          |
Montreal|-73.59,45.51,35|2017-09-12T15:33:54Z|Sunny|+15.9|1015.0|65.0                               |
Darwin|130.84,-12.46,37|2042-10-04T23:19:26Z|Sunny|+20.9|998.3|31.0                                 |
Tignes|6.92,45.5,3747|2021-11-12T03:18:17Z|Sunny|+15.1|1033.1|73.0                                  |
Sydney|151.21,-33.87,19|2040-02-01T13:14:01Z|Sunny|+19.5|1015.4|64.0                                |
Juneau|-134.42,58.3,17|2046-08-04T15:23:19Z|Snow|-0.4|1005.2|92.0                                   |
Marseille|5.38,43.3,12|2045-06-27T14:59:14Z|Rain|+18.3|986.4|78.0                                   |
Lyon|4.85,45.75,213|2021-05-03T14:28:40Z|Sunny|+15.1|986.7|50.0                                     |
Toulouse|1.44,43.6,150|2022-07-12T11:47:51Z|Sunny|+21.0|1022.0|86.0                                 |
Paris|2.35,48.85,35|2000-09-03T05:17:15Z|Sunny|+21.4|1002.0|57.0                                    |
San Fransisco|-122.42,37.77,16|2011-08-08T22:42:57Z|Rain|+23.2|992.9|87.0                           |
Montreal|-73.59,45.51,35|2016-07-20T00:36:31Z|Sunny|+13.5|1011.2|76.0                               |
Darwin|130.84,-12.46,37|2027-01-25T05:00:13Z|Sunny|+30.0|1002.4|13.0                                |
Tignes|6.92,45.5,3747|2049-02-27T01:59:05Z|Sunny|+5.5|992.1|66.0                                    |
Sydney|151.21,-33.87,19|2020-07-06T02:40:00Z|Sunny|+16.4|1019.9|94.0                                |
Juneau|-134.42,58.3,17|2010-10-30T19:28:57Z|Rain|+1.8|1022.2|68.0                                   |
Marseille|5.38,43.3,12|2004-10-15T13:25:11Z|Sunny|+8.6|1031.6|58.0                                  |
Lyon|4.85,45.75,213|2001-05-08T17:32:09Z|Rain|+8.6|985.2|74.0                                       |
Toulouse|1.44,43.6,150|2024-12-27T10:35:12Z|Rain|+17.4|1002.9|80.0                                  |
Paris|2.35,48.85,35|2013-12-11T00:52:15Z|Rain|+9.7|1000.5|79.0                                      |
San Fransisco|-122.42,37.77,16|2038-08-02T14:19:00Z|Sunny|+19.7|1012.8|38.0                         |
Montreal|-73.59,45.51,35|2045-03-02T03:57:31Z|Sunny|+10.6|1026.0|66.0                               |
Darwin|130.84,-12.46,37|2047-02-15T06:51:25Z|Sunny|+31.3|1025.8|28.0                                |
Tignes|6.92,45.5,3747|2015-08-11T20:30:07Z|Sunny|+21.7|999.3|45.0                                   |
Sydney|151.21,-33.87,19|2014-03-08T17:37:33Z|Rain|+13.4|996.8|94.0                                  |
Juneau|-134.42,58.3,17|2034-08-04T01:54:12Z|Snow|+4.4|1018.7|90.0                                   |
Marseille|5.38,43.3,12|2043-11-13T04:43:18Z|Sunny|+14.0|1020.6|76.0                                 |
Lyon|4.85,45.75,213|2005-07-28T09:14:33Z|Sunny|+26.5|1021.5|60.0                                    |
Toulouse|1.44,43.6,150|2032-04-20T13:42:48Z|Rain|+16.4|1007.9|91.0                                  |
Paris|2.35,48.85,35|2023-06-26T22:26:04Z|Sunny|+24.8|1024.9|76.0                                    |
San Fransisco|-122.42,37.77,16|2032-02-11T19:19:54Z|Rain|+16.7|998.6|68.0                           |
Montreal|-73.59,45.51,35|2026-02-15T14:02:11Z|Sunny|+3.1|1020.9|59.0                                |
Darwin|130.84,-12.46,37|2024-08-13T07:10:17Z|Sunny|+16.2|1037.8|20.0                                |
Tignes|6.92,45.5,3747|2007-10-25T09:23:01Z|Sunny|+17.1|1016.8|52.0                                  |
Sydney|151.21,-33.87,19|2034-10-15T04:18:44Z|Rain|+22.0|1015.8|73.0                                 |
Juneau|-134.42,58.3,17|2041-08-29T19:57:14Z|Rain|+10.5|1009.9|83.0                                  |
